TIME,WndSp,SfcPr
114919,28.2,999.3
114920,27.8,999.6
114921,27.8,999.5
114922,27.8,999.5
114923,28.1,999.7
114924,28.3,999.5
114925,28.3,999.9
114926,28,999.9
114927,28.3,999.8
114928,28.8,1000
114929,29.3,1000
114930,29.3,1000.2
114931,29.5,1000.4
114932,29.9,1000.3
114933,30.4,1000.7
114934,30.2,1000.6
114935,30.1,1000.6
114936,30,1000.8
114937,30.1,1000.5
114938,30.1,1000.7
114939,30.1,1000.6
114940,30,1000.6
114941,30,1000.7
114942,29.9,1000.7
114943,29.8,1000.7
114944,29.8,1000.8
114945,30,1000.7
114946,29.9,1000.8
114947,30,1000.8
114948,29.9,1000.7
114949,29.6,1000.9
114950,29.6,1000.8
114951,29.7,1000.9
114952,29.8,1000.8
114953,29.9,1000.7
114954,29.7,1001
114955,29.7,1000.8
114956,29.5,1000.9
114957,29.4,1001
114958,29.4,1000.8
114959,29.4,1001.1
115000,29.4,1000.8
115001,29.1,1001.1
115002,29.3,1000.9
115003,29.3,1001
115004,29.3,1001.1
115005,29.2,1000.9
115006,29,1001.1
115007,29.1,1001
115008,29.1,1001.1
115009,29.4,1001.1
115010,29.5,1001
115011,29.4,1001.2
115012,29.4,1001.1
115013,29.5,1001.4
115014,29.4,1001.4
115015,29.5,1001.3
115016,29.4,1001.4
115017,29.2,1001.2
115018,29.4,1001.2
115019,29.4,1001.2
115020,29.5,1001.2
115021,29.6,1001.4
115022,29.3,1001.3
115023,29.3,1001.3
115024,29.3,1001.4
115025,29.2,1001.3
115026,29.3,1001.4
115027,29.2,1001.4
115028,29.2,1001.3
115029,28.5,1001.5
115030,28.8,1001.5
115031,28.3,1001.3
115032,28.4,1001.2
115033,28.9,1001.5
115034,28.9,1001.5
115035,29,1001.5
115036,29.1,1001.6
115037,29.2,1001.8
115038,29.2,1001.9
115039,29.5,1001.7
115040,28.3,1001.8
115041,28.1,1001.9
115042,28.5,1001.8
115043,28.6,1001.9
115044,29.1,1001.9
115045,29.5,1001.8
115046,29.1,1001.8
115047,29,1001.6
115048,29.1,1001.5
115049,28.8,1001.3
115050,28.5,1001.2
115051,28.5,1001.2
115052,28.6,1001.2
115053,28.8,1001.1
115054,28.8,1001.2
115055,29,1001.2
115056,29,1001.3
115057,28.9,1001.4
115058,29.2,1001.4
115059,29.2,1001.6
115100,29.4,1001.6
115101,29.6,1001.6
115102,29.6,1001.7
115103,29.7,1001.7
115104,29.6,1001.5
115105,29.5,1001.5
115106,29.5,1001.5
115107,29.6,1001.3
115108,29.7,1001.2
115109,29.6,1001.2
115110,29.5,1001.3
115111,29.3,1001.3
115112,29.2,1001.3
115113,29.2,1001.4
115114,29.3,1001.5
115115,29.4,1001.4
115116,29.3,1001.4
115117,29.3,1001.4
115118,29.5,1001.3
115119,29.4,1001.3
115120,29.5,1001.2
115121,29.5,1001.1
115122,29.7,1001.1
115123,29.8,1001.1
115124,29.8,1001.1
115125,29.6,1001.1
115126,29.4,1001.1
115127,29.6,1001
115128,29.9,1001
115129,29.7,1001
115130,30,1001
115131,30,1001.1
115132,29.8,1001.1
115133,30,1001.2
115134,30.1,1001.1
115135,30.4,1001.5
115136,30.1,1001.6
115137,30,1001.6
115138,29.6,1001.5
115139,29.6,1001.6
115140,29.7,1001.6
115141,29.8,1001.6
115142,29.8,1001.6
115143,30,1001.5
115144,30,1001.5
115145,30,1001.3
115146,30,1001.5
115147,30,1001.5
115148,29.9,1001.4
115149,29.9,1001.4
115150,29.9,1001.6
115151,30,1001.4
115152,30.1,1001.5
115153,30.1,1001.3
115154,29.9,1001.4
115155,29.9,1001.5
115156,30,1001.2
115157,29.9,1001.4
115158,29.9,1001.3
115159,29.9,1001.3
115200,30,1001.4
115201,29.8,1001.3
115202,29.8,1001.3
115203,29.1,1001.3
115204,29.8,1001.3
115205,29.6,1001.4
115206,29.5,1001.4
115207,29,1001.4
115208,29.1,1001.2
115209,29.1,1001.4
115210,28.9,1001.2
115211,28.8,1001.3
115212,29.5,1001.6
115213,29,1001.3
115214,29.3,1001.6
115215,29.5,1001.6
115216,29.6,1001.4
115217,29.8,1001.8
115218,29.3,1001.4
115219,29.3,1001.5
115220,29.3,1001.6
115221,28.9,1001.3
115222,29.1,1001.4
115223,29,1001.3
115224,29.2,1001.4
115225,29.2,1001.5
115226,29,1001.2
115227,28.9,1001.5
115228,28.9,1001.1
115229,28.9,1001.4
115230,28.8,1001.3
115231,28.9,1001.3
115232,29.2,1001.6
115233,29.1,1001.3
115234,29.2,1001.4
115235,29.2,1001.4
115236,29,1001.5
115237,29,1001.6
115238,29.5,1001.3
115239,29.5,1001.5
115240,28.8,1001.5
115241,28.5,1001.4
115242,30,1001.7
115243,29.7,1001.6
115244,28.9,1001.5
115245,29.5,1001.7
115246,29.7,1001.5
115247,29.5,1001.5
115248,28.8,1001.6
115249,28.5,1001.3
115250,28.8,1001.5
115251,29.3,1001.4
115252,29.6,1001.3
115253,29,1001.4
115254,29,1001.2
115255,29.5,1001.2
115256,29.6,1001.1
115257,29.8,1001.1
115258,30.3,1001.2
115259,30.6,1001.4
115300,30.2,1001.5
115301,29.8,1001.5
115302,29.9,1001.6
115303,30.4,1001.7
115304,30.2,1001.6
115305,30.5,1001.9
115306,30.4,1001.7
115307,30.4,1001.6
115308,30.2,1001.5
115309,30.3,1001.2
115310,30.7,1001.3
115311,30.6,1000.9
115312,30.8,1001
115313,30.7,1001.1
115314,30.7,1000.9
115315,31,1001.3
115316,31,1001
115317,31.5,1001.1
115318,31.4,1001.1
115319,30.9,1000.9
115320,31.4,1001.3
115321,31.4,1001.1
115322,31.4,1001.2
115323,31.4,1001.2
115324,30.7,1000.9
115325,30.9,1001.1
115326,30.8,1000.9
115327,31,1001.1
115328,30.6,1001.1
115329,30.3,1001
115330,30.3,1000.9
115331,30.5,1000.9
115332,30.8,1000.8
115333,30.4,1000.9
115334,29.9,1001
115335,30.1,1001
115336,30.4,1001.1
115337,30.6,1001.1
115338,30.5,1001
115339,30.6,1001.3
115340,30.9,1001.1
115341,30.7,1001.3
115342,31.3,1001.3
115343,31.1,1001
115344,31.4,1001.3
115345,31.3,1001.2
115346,31,1001.4
115347,30.6,1001.1
115348,30.4,1001.1
115349,30.4,1001.2
115350,30.5,1000.8
115351,30.6,1000.9
115352,30.5,1000.8
115353,30.9,1000.6
115354,30.9,1000.9
115355,30.7,1000.5
115356,31.1,1000.7
115357,31,1000.6
115358,30.8,1000.5
115359,30.9,1000.6
115400,30.9,1000.2
115401,31.2,1000.5
115402,31.1,1000.3
115403,31.3,1000.4
115404,31,1000.3
115405,30.3,1000.3
115406,30.5,1000.7
115407,30.5,1000.6
115408,30.8,1000.6
115409,30.9,1000.9
115410,30.5,1000.4
115411,30.4,1000.8
115412,30,1000.6
115413,30.2,1000.5
115414,30.4,1000.9
115415,30,1000.5
115416,30.3,1000.7
115417,30.2,1000.7
115418,30.3,1000.7
115419,30.5,1000.8
115420,30.5,1000.7
115421,30.6,1000.8
115422,30.5,1000.5
115423,30.7,1000.4
115424,31.1,1000.6
115425,31,1000.5
115426,31.2,1000.5
115427,31.1,1000.5
115428,30.8,1000.5
115429,30.8,1000.4
115430,31.3,1000.4
115431,31.2,1000.7
115432,31.2,1000.5
115433,31.3,1000.6
115434,30.9,1000.7
115435,31.3,1000.7
115436,31.8,1000.8
115437,31.3,1000.6
115438,31.8,1000.7
115439,31.3,1000.5
115440,31.6,1000.4
115441,31.6,1000.6
115442,31.5,1000.4
115443,31.8,1000.6
115444,31.8,1000.5
115445,32,1000.4
115446,32.1,1000.6
115447,31.9,1000.4
115448,32,1000.5
115449,31.6,1000.6
115450,31.7,1000.7
115451,31.3,1000.9
115452,31.3,1000.7
115453,31.7,1000.8
115454,31.6,1000.9
115455,31.6,1000.8
115456,31.4,1001.1
115457,31.6,1001.1
115458,31.8,1001.1
115459,31.9,1001
115500,32.1,1000.9
115501,32.1,1001
115502,31.8,1000.9
115503,31.7,1001
115504,31.8,1000.9
115505,31.9,1001
115506,32,1000.8
115507,31.6,1000.8
115508,31.5,1000.7
115509,31.5,1000.9
115510,31.6,1001
115511,31.6,1000.8
115512,31.7,1001
115513,31.6,1000.8
115514,31.9,1000.7
115515,32,1000.8
115516,31.8,1000.5
115517,32.1,1000.6
115518,32.1,1000.4
115519,32,1000.5
115520,31.8,1000.4
115521,31.8,1000.4
115522,32,1000.5
115523,31.8,1000.4
115524,32,1000.5
115525,31.7,1000.3
115526,32,1000.3
115527,32.2,1000.5
115528,32.2,1000.2
115529,32.4,1000.6
115530,32.6,1000.2
115531,32.4,1000.4
115532,32.2,1000.4
115533,32.4,1000.2
115534,32.5,1000.6
115535,32.3,1000.4
115536,32.6,1000.4
115537,32.4,1000.6
115538,32.7,1000.6
115539,32.7,1000.7
115540,32.1,1000.4
115541,32.7,1000.3
115542,32.5,1000.1
115543,32.8,1000.1
115544,32.4,1000.3
115545,32.4,1000.3
115546,32.7,1000.2
115547,33.2,1000
115548,33.2,999.8
115549,33.4,999.6
115550,33.1,999.5
115551,33,999.2
115552,32.8,999.2
115553,32.8,999.2
115554,32.8,999.2
115555,33,999.2
115556,33.3,999.2
115557,32.8,999.2
115558,33.1,999.2
115559,32.7,999.3
115600,32.3,999.3
115601,32.1,999.5
115602,32.2,999.6
115603,32.5,999.6
115604,32.4,999.6
115605,32.2,999.7
115606,32.2,999.9
115607,31.9,999.8
115608,32.1,999.8
115609,32.2,999.8
115610,32.4,999.7
115611,32.3,999.9
115612,32.2,999.6
115613,32.2,999.9
115614,32,999.8
115615,31.8,999.7
115616,31.9,1000
115617,31.8,999.6
115618,32.1,999.7
115619,32.1,999.9
115620,32.2,999.7
115621,32.2,999.9
115622,32.3,999.9
115623,31.8,999.8
115624,32,1000
115625,31.7,999.7
115626,31.8,999.8
115627,31.8,999.8
115628,31.7,999.6
115629,32,999.6
115630,32,999.6
115631,32,999.5
115632,31.9,999.6
115633,31.7,999.7
115634,31.6,999.7
115635,31.7,999.6
115636,31.6,999.6
115637,31.6,999.6
115638,31.7,999.5
115639,31.8,999.5
115640,31.9,999.3
115641,31.9,999.4
115642,32,999.3
115643,31.7,999.5
115644,31.6,999.5
115645,31.8,999.5
115646,31.9,999.7
115647,31.7,999.9
115648,31.5,999.8
115649,31.6,999.7
115650,31.5,999.7
115651,31.2,999.8
115652,31.2,999.8
115653,31.4,999.9
115654,31.7,999.9
115655,31.7,999.9
115656,31.4,1000
115657,31,1000
115658,31.1,1000.1
115659,31.6,1000
115700,31.7,1000
115701,31.6,1000
115702,31.6,1000.1
115703,31.7,1000.2
115704,31.8,1000.2
115705,31.8,1000.2
115706,31.7,1000.2
115707,31.6,1000.3
115708,31.7,1000.1
115709,31.8,1000.1
115710,31.8,1000.2
115711,31.7,999.9
115712,31.6,1000.1
115713,31.6,1000.1
115714,31.9,1000
115715,32.1,1000.1
115716,31.8,1000.2
115717,31.6,1000.4
115718,31.7,1000.4
115719,31.8,1000.4
115720,32,1000.5
115721,32.1,1000.4
115722,32,1000.3
115723,32.1,1000.3
115724,32.2,1000.3
115725,32.1,1000.3
115726,32.1,1000.3
115727,32.3,1000.4
115728,32.7,1000.6
115729,32.5,1000.6
115730,32.2,1000.7
115731,32.3,1000.9
115732,32.3,1000.9
115733,32.5,1001
115734,32.8,1000.8
115735,32.9,1000.9
115736,32.7,1000.9
115737,32.7,1000.8
115738,32.6,1001
115739,32.8,1001
115740,32.8,1001.1
115741,32.9,1001.2
115742,32.8,1001.3
115743,32.9,1001.3
115744,33,1001.1
115745,33.2,1001
115746,33.1,1001
115747,33,1000.9
115748,32.7,1000.9
115749,32.6,1000.9
115750,32.6,1000.8
115751,32.7,1001.1
115752,32.7,1001.1
115753,32.8,1001.2
115754,32.8,1001.1
115755,32.8,1001.2
115756,32.7,1001.4
115757,32.8,1001.2
115758,33,1001.3
115759,33.1,1001.2
115800,33,1001.2
115801,33.2,1001.2
115802,33,1001.1
115803,33,1001.1
115804,33,1001.2
115805,32.7,1001.2
115806,32.5,1001.2
115807,32.5,1001.1
115808,32.6,1001.1
115809,32.6,1001.2
115810,32.3,1001.1
115811,32.4,1001.2
115812,32.5,1001.2
115813,32.5,1001.3
115814,32.4,1001.2
115815,32.4,1001.1
115816,32.3,1001.3
115817,32.4,1001.1
115818,32.6,1001.2
115819,32.6,1001.2
115820,32.6,1001.2
115821,32.4,1001.2
115822,32.3,1001.1
115823,32.4,1001.2
115824,32.4,1001.3
115825,32.2,1001.3
115826,32.2,1001.5
115827,32.3,1001.4
115828,32.4,1001.3
115829,32.4,1001.3
115830,32.1,1001.2
115831,31.9,1001.2
115832,31.7,1001.2
115833,31.8,1001.1
115834,32.1,1001.1
115835,32.2,1001.1
115836,31.9,1001
115837,31.5,1001.1
115838,31.6,1001.2
115839,32.1,1001.2
115840,32.2,1001.1
115841,31.9,1001.2
115842,31.5,1001.2
115843,31.5,1001.2
115844,31.8,1001.3
115845,31.9,1001
115846,31.9,1001.1
115847,31.6,1001.1
115848,31.5,1001.2
115849,31.6,1001.3
115850,31.7,1001.2
115851,31.7,1001.3
115852,31.7,1001.4
115853,31.6,1001.2
115854,31.7,1001.3
115855,31.9,1000.9
115856,32,1001
115857,31.8,1001
115858,31.6,1000.9
115859,31.8,1000.9
115900,31.6,1000.8
115901,31.6,1000.9
115902,31.6,1001
115903,31.3,1001.1
115904,31,1001.3
115905,31.1,1001.2
115906,31,1001.3
115907,31.2,1001.2
115908,31.2,1001.2
115909,30.9,1001.3
115910,30.7,1001.2
115911,30.5,1001.4
115912,30.7,1001.3
115913,30.6,1001.5
115914,30.4,1001.6
115915,30.4,1001.5
115916,30.6,1001.6
115917,30.4,1001.5
115918,30.4,1001.5
115919,30.5,1001.5
115920,30.4,1001.4
115921,30.6,1001.7
115922,30.9,1001.6
115923,30.8,1001.6
115924,30.7,1001.7
115925,30.4,1001.5
115926,30.5,1001.7
115927,30.5,1001.5
115928,30.5,1001.3
115929,30.6,1001.5
115930,30.5,1001.3
115931,30.5,1001.5
115932,30.5,1001.5
115933,30.7,1001.6
115934,30.7,1001.8
115935,30.7,1001.5
115936,31.1,1001.7
115937,30.9,1001.6
115938,31.3,1001.5
115939,31.4,1001.8
115940,31.5,1001.5
115941,31.6,1001.6
115942,31.6,1001.6
115943,31.3,1001.4
115944,31.1,1001.6
115945,31.6,1001.4
115946,31.7,1001.6
115947,31.8,1001.7
115948,31.7,1001.7
115949,31.6,1002
115950,32,1001.8
115951,32.2,1002
115952,32.2,1002.2
115953,32.2,1002.1
115954,32.3,1002.2
115955,32.2,1002
115956,31.9,1002.1
115957,31.9,1002.1
115958,32,1001.8
115959,31.9,1002.1
120000,32.1,1002
120001,32.6,1002.1
120002,32,1002.1
120003,31.7,1002
120004,31.8,1002.1
120005,32,1002
120006,32.3,1002
120007,32.1,1002.2
120008,32,1002.1
120009,31.8,1002.4
120010,31.9,1002.3
120011,32.6,1002.4
120012,32,1002.2
120013,32.1,1002.3
120014,32.2,1002.2
120015,32.4,1002.2
120016,32.3,1002.2
120017,32.2,1002.1
120018,32.4,1002.2
120019,32.8,1002.2
120020,33,1002.4
120021,32.8,1002.3
120022,32.6,1002.2
120023,32.8,1002.4
120024,32.6,1002.2
120025,32.6,1002.4
120026,32.8,1002.2
120027,32.8,1002.2
120028,32.6,1002.5
120029,32.5,1002.3
120030,32.5,1002.5
120031,32.5,1002.4
120032,32.8,1002.4
120033,32.6,1002.5
120034,32.1,1002.5
120035,32.1,1002.5
120036,32.3,1002.4
120037,32.4,1002.4
120038,32.5,1002.5
120039,32.2,1002.6
120040,31.8,1003
120041,31.5,1003.1
120042,32.1,1003.1
120043,32.1,1002.9
120044,32,1002.7
120045,32.1,1002.9
120046,31.9,1002.9
120047,31.9,1003.2
120048,32.3,1002.9
120049,32.6,1002.9
120050,32.3,1003
120051,31.7,1002.9
120052,31.8,1003
120053,31.9,1002.8
120054,32,1003
120055,32.2,1002.8
120056,32.4,1002.7
120057,32.8,1002.6
120058,32.8,1002.2
120059,32.7,1002.5
120100,32.5,1002.2
120101,32,1002.4
120102,31.9,1002.5
120103,32,1002.1
120104,31.9,1002.4
120105,32,1002.3
120106,32.1,1002.5
120107,32.1,1002.6
120108,31.9,1002.6
120109,31.9,1002.7
120110,31.5,1002.5
120111,31.2,1002.6
120112,31.2,1002.8
120113,31.4,1002.7
120114,31.7,1002.8
120115,31.7,1002.8
120116,31.9,1002.6
120117,31.5,1002.9
120118,31.5,1002.7
120119,31.6,1002.7
120120,31.7,1002.6
120121,31.6,1002.5
120122,31.6,1002.7
120123,31.5,1002.5
120124,31.4,1002.7
120125,31.2,1002.7
120126,31.4,1002.7
120127,31.5,1002.8
120128,31.4,1002.6
120129,31.4,1002.9
120130,31.4,1002.9
120131,31.5,1002.8
120132,31.6,1002.9
120133,31.8,1002.9
120134,31.7,1002.9
120135,31.5,1002.8
120136,31.8,1002.9
120137,31.8,1003
120138,31.5,1002.6
120139,31.7,1002.9
120140,31.6,1002.8
120141,32,1002.6
120142,31.8,1002.7
120143,31.7,1002.6
120144,31.9,1002.9
120145,31.7,1002.5
120146,31.9,1002.6
120147,31.9,1002.5
120148,31.9,1002.4
120149,31.8,1002.5
120150,31.9,1002.4
120151,32,1002.8
120152,32,1002.6
120153,32.2,1002.6
120154,32.2,1002.6
120155,32.1,1002.6
120156,32.2,1002.9
120157,32,1002.7
120158,31.9,1002.6
120159,32.1,1002.6
120200,32.3,1002.5
120201,32.3,1002.5
120202,31.8,1002.4
120203,31.9,1002.2
120204,32,1002.4
120205,31.9,1002.4
120206,31.9,1002.6
120207,31.7,1002.7
120208,31.8,1002.7
120209,31.5,1002.9
120210,31.6,1002.7
120211,31.8,1002.7
120212,31.6,1002.7
120213,31.9,1002.8
120214,31.7,1002.7
120215,31.7,1002.5
120216,31.9,1002.7
120217,31.9,1002.3
120218,31.8,1002.6
120219,31.6,1002.4
120220,31.4,1002.3
120221,31.4,1002.6
120222,31.3,1002.2
120223,31.5,1002.5
120224,31.5,1002.6
120225,31.6,1002.5
120226,31.4,1002.9
120227,31.6,1002.5
120228,31.5,1002.8
120229,31.3,1002.8
120230,31.4,1002.6
120231,31.4,1002.8
120232,31.4,1002.5
120233,31.5,1002.8
120234,31.6,1002.7
120235,31.6,1002.6
120236,31.7,1002.9
120237,31.5,1002.5
120238,31.7,1002.7
120239,31.7,1002.7
120240,31.8,1002.7
120241,31.7,1002.9
120242,31.5,1002.6
120243,31.5,1002.9
120244,31.4,1002.7
120245,31.3,1002.6
120246,31.3,1002.8
120247,30.9,1002.4
120248,31.1,1002.7
120249,31.1,1002.6
120250,31.2,1002.4
120251,31.2,1002.8
120252,31.3,1002.4
120253,31.4,1002.6
120254,31.2,1002.6
120255,31.4,1002.7
120256,31.3,1002.8
120257,31.2,1002.8
120258,31.2,1003
120259,31.3,1002.8
120300,31.1,1002.8
120301,31.1,1003
120302,31,1002.8
120303,31.1,1003
120304,30.8,1002.9
120305,31.3,1002.8
120306,30.6,1002.8
120307,30.5,1002.8
120308,30.5,1002.9
120309,30.5,1003.1
120310,30.5,1003.1
120311,30.6,1003.2
120312,30.7,1003.1
120313,30.6,1003.4
120314,30.5,1003.3
120315,30.6,1003.6
120316,30.4,1003.4
120317,30.5,1003.6
120318,30.6,1003.6
120319,30.6,1003.6
120320,30.9,1003.7
120321,30.4,1003.5
120322,30.6,1003.7
120323,30.5,1003.3
120324,30.4,1003.2
120325,30.5,1003.3
120326,30.2,1003
120327,30.3,1003.3
120328,30.2,1003.1
120329,30.2,1003.3
120330,30,1003.6
120331,29.9,1003.3
120332,30.1,1003.5
120333,30,1003.4
120334,30.1,1003.5
120335,30,1003.6
120336,30,1003.4
120337,30.2,1003.7
120338,30.1,1003.4
120339,30.3,1003.6
120340,30.4,1003.6
120341,30.3,1003.5
120342,30.5,1003.7
120343,30.3,1003.4
120344,30.5,1003.6
120345,30.2,1003.5
120346,30.2,1003.5
120347,30.3,1003.7
120348,30.3,1003.5
120349,30.3,1003.7
120350,30.2,1003.5
120351,30.3,1003.4
120352,30.4,1003.6
120353,30.1,1003.3
120354,30.1,1003.4
120355,29.9,1003.3
120356,29.8,1003.3
120357,29.8,1003.3
120358,29.6,1003.1
120359,29.7,1003.4
120400,29.5,1003.2
120401,29.6,1003.3
120402,29.6,1003.2
120403,29.6,1003.2
120404,29.8,1003.2
120405,29.5,1003.1
120406,29.8,1003.2
120407,29.7,1002.9
120408,29.9,1003.1
120409,29.9,1003.2
120410,29.7,1003
120411,29.9,1003.3
120412,29.9,1003.1
120413,29.9,1003.1
120414,29.9,1003.2
120415,30,1002.9
120416,30.1,1003.1
120417,30.2,1003
120418,30.4,1003
120419,30.3,1003.1
120420,30.2,1003.1
120421,30.2,1003.5
120422,30.1,1003.2
120423,30.2,1003.3
120424,30.1,1003.3
120425,30,1003.1
120426,30.1,1003.4
120427,29.9,1003.1
120428,30,1003.2
120429,30,1003.2
120430,30.1,1003.1
120431,30.2,1003.4
120432,30.1,1003.2
120433,30.2,1003.3
120434,30.2,1003.3
120435,30.2,1003.1
120436,30.2,1003.3
120437,30.1,1003.1
120438,30.3,1003.1
120439,30.3,1003.2
120440,30.3,1003
120441,30.6,1003.2
120442,30.4,1003.1
120443,30.6,1003.3
120444,30.5,1003.2
120445,30.6,1003.3
120446,30.7,1003.4
120447,30.7,1003.2
120448,30.7,1003.3
120449,30.7,1003.2
120450,30.8,1003.2
120451,30.8,1003.4
120452,30.8,1003
120453,31,1003.3
120454,30.9,1003.2
120455,30.8,1003
120456,30.9,1003.3
120457,30.8,1003
120458,31,1003.4
120459,31,1003.4
120500,31.1,1003.2
120501,31.2,1003.5
120502,31,1003.1
120503,31.3,1003.4
120504,31.2,1003.3
120505,31.3,1003.3
120506,31.4,1003.5
120507,31.5,1003.2
120508,31.4,1003.5
120509,31.3,1003.3
120510,31.5,1003.4
120511,31.4,1003.4
120512,31.6,1003.2
120513,31.8,1003.7
120514,31.7,1003.4
120515,31.8,1003.5
120516,31.8,1003.6
120517,31.9,1003.4
120518,32,1003.6
120519,31.8,1003.5
120520,31.8,1003.7
120521,31.9,1003.5
120522,32,1003.4
120523,32,1003.6
120524,31.9,1003.3
120525,32,1003.5
120526,31.9,1003.3
120527,32.1,1003.3
120528,32.1,1003.5
120529,32,1003.2
120530,32.2,1003.5
120531,31.9,1003.1
120532,32.1,1003.2
120533,32.1,1003.4
120534,32,1003.1
120535,32.2,1003.5
120536,31.9,1003.3
120537,32,1003.4
120538,32.2,1003.5
120539,32.1,1003.2
120540,32.1,1003.6
120541,31.9,1003.3
120542,32,1003.3
120543,32.1,1003.6
120544,32,1003.1
120545,32.2,1003.4
120546,32.1,1003.3
120547,31.9,1003.1
120548,32.1,1003.6
120549,31.9,1003.1
120550,32.1,1003.3
120551,32.1,1003.4
120552,31.9,1003
120553,32.1,1003.3
120554,31.9,1003
120555,32,1003
120556,32.1,1003.2
120557,32,1003
120558,32,1003.3
120559,31.9,1003
120600,32.1,1003.3
120601,31.9,1003.2
120602,32,1003.1
120603,32.1,1003.4
120604,32.1,1003.1
120605,32.1,1003.3
120606,32,1003.2
120607,32.1,1003.3
120608,32.2,1003.4
120609,32.2,1003.2
120610,32.3,1003.5
120611,32.3,1003.4
120612,32.5,1003.3
120613,32.5,1003.3
120614,32.5,1003.2
120615,32.8,1003.4
120616,32.7,1003.1
120617,32.8,1003.2
120618,32.7,1003.4
120619,32.7,1003.1
120620,32.9,1003.3
120621,32.8,1003.1
120622,32.8,1003.1
120623,32.7,1003.1
120624,32.6,1003
120625,32.6,1003
120626,32.4,1002.9
120627,32.6,1003.1
120628,32.6,1003.1
120629,32.6,1002.9
120630,32.7,1003
120631,32.6,1002.8
120632,32.8,1002.9
120633,32.8,1002.9
120634,32.8,1002.7
120635,32.9,1002.7
120636,32.9,1002.6
120637,33.2,1002.7
120638,33.2,1002.8
120639,33.3,1002.7
120640,33.4,1002.8
120641,33.3,1002.7
120642,33.2,1002.7
120643,33.2,1002.8
120644,33.3,1002.7
120645,33.3,1002.8
120646,33.3,1002.5
120647,33.3,1002.6
120648,33.3,1002.6
120649,33.3,1002.6
